143,351,24,1,1,4,1,1,4
143,351,24,1,2,5,1,1,2
11154,301,0,0,1,1,1,4,5
11154,301,0,0,2,1,1,5,5
6006,728,0,0,1,1,1,4,5
6006,728,0,0,2,3,1,5,5
10377,128,0,0,1,1,5,4,5
10377,128,0,0,2,1,5,5,5
438,151,13,1,1,4,4,2,2
438,151,13,1,2,5,5,1,4
9091,162,0,0,1,1,4,4,5
9091,162,0,0,2,1,4,5,5
9639,256,0,0,1,1,1,4,5
9639,256,0,0,2,1,1,5,5
7941,793,0,0,1,1,1,4,5
7941,793,0,0,2,2,1,5,5
9490,657,9,1,1,1,1,2,2
9490,657,9,1,2,1,1,1,2
5699,215,21,1,1,4,2,1,4
5699,215,21,1,2,3,3,1,4
7962,261,24,1,1,1,1,1,4
7962,261,24,1,2,1,1,1,4
6420,811,0,0,1,3,1,5,5
6420,811,0,0,2,3,1,4,5
9064,160,0,0,1,1,4,5,5
9064,160,0,0,2,1,4,5,5
10294,591,0,0,1,1,1,5,5
10294,591,0,0,2,1,1,5,5
1234,676,5,1,1,4,1,3,4
1234,676,5,1,2,5,1,4,4
9901,830,3,1,1,1,1,4,4
9901,830,3,1,2,1,1,4,4
890,621,0,0,1,5,1,5,5
890,621,0,0,2,4,1,5,5
2921,343,0,0,1,4,1,5,5
2921,343,0,0,2,5,1,4,5
11546,373,21,1,1,1,1,1,4
11546,373,21,1,2,1,1,1,4
6884,469,0,0,1,3,1,5,5
6884,469,0,0,2,2,1,4,5
2801,391,0,0,1,4,1,4,5
2801,391,0,0,2,5,1,5,5
6425,322,0,0,1,1,1,4,5
6425,322,0,0,2,2,1,4,5
4750,688,0,0,1,4,1,5,5
4750,688,0,0,2,4,1,5,5
2860,470,0,0,1,5,1,5,5
2860,470,0,0,2,4,1,5,5
265,327,12,1,1,4,1,1,2
265,327,12,1,2,5,1,1,4
10098,144,0,0,1,1,4,5,5
10098,144,0,0,2,1,4,5,5
600,148,20,1,1,4,4,1,2
600,148,20,1,2,5,5,1,4
8264,330,8,1,1,1,1,1,2
8264,330,8,1,2,2,1,2,2
7458,437,8,1,1,2,1,1,4
7458,437,8,1,2,2,1,2,2
56,670,0,0,1,5,1,4,5
56,670,0,0,2,5,1,5,5
10741,802,18,1,1,1,1,4,4
10741,802,18,1,2,1,1,1,4
8118,500,14,1,1,2,1,1,4
8118,500,14,1,2,2,1,1,2
545,741,20,1,1,5,1,5,2
545,741,20,1,2,4,1,1,4
956,723,0,0,1,4,1,4,5
956,723,0,0,2,5,1,4,5
6976,534,0,0,1,1,1,4,5
6976,534,0,0,2,3,1,4,5
10776,189,0,0,1,1,3,4,5
10776,189,0,0,2,1,4,4,5
4916,678,0,0,1,3,1,4,5
4916,678,0,0,2,2,1,5,5
254,490,23,1,1,5,1,1,2
254,490,23,1,2,5,1,1,2
4272,626,0,0,1,3,1,5,5
4272,626,0,0,2,4,1,5,5
5979,237,23,1,1,3,2,5,4
5979,237,23,1,2,3,2,1,4
508,148,0,0,1,5,5,4,5
508,148,0,0,2,5,5,5,5
3363,285,0,0,1,4,1,4,5
3363,285,0,0,2,4,1,5,5
2797,745,0,0,1,4,1,4,5
2797,745,0,0,2,4,1,5,5
3414,310,16,1,1,3,1,3,2
3414,310,16,1,2,4,1,1,4
579,110,0,0,1,4,5,4,5
579,110,0,0,2,5,5,5,5
4021,236,1,1,1,3,2,4,2
4021,236,1,1,2,3,2,5,4
7969,713,19,1,1,2,1,5,4
7969,713,19,1,2,1,1,1,4
3842,186,14,1,1,3,4,1,2
3842,186,14,1,2,4,3,1,4
7817,808,3,1,1,1,1,4,2
7817,808,3,1,2,2,1,4,4
5864,687,0,0,1,1,1,5,5
5864,687,0,0,2,3,1,5,5
3688,305,14,1,1,3,1,1,4
3688,305,14,1,2,3,1,1,2
11675,837,22,1,1,1,1,5,2
11675,837,22,1,2,1,1,1,2
9665,139,0,0,1,1,5,4,5
9665,139,0,0,2,1,4,4,5
1821,843,12,1,1,4,1,1,4
1821,843,12,1,2,3,1,1,4
5036,601,18,1,1,2,1,5,4
5036,601,18,1,2,3,1,1,4
2145,824,20,1,1,4,1,1,4
2145,824,20,1,2,5,1,1,4
9102,827,0,0,1,1,1,5,5
9102,827,0,0,2,1,1,5,5
6127,141,0,0,1,3,4,4,5
6127,141,0,0,2,3,4,5,5
8495,268,8,1,1,2,1,2,2
8495,268,8,1,2,2,1,2,4
5781,404,0,0,1,3,1,5,5
5781,404,0,0,2,3,1,5,5
8061,107,0,0,1,1,4,4,5
8061,107,0,0,2,2,5,4,5
1356,204,12,1,1,4,3,1,4
1356,204,12,1,2,5,3,1,2
771,364,14,1,1,4,1,2,4
771,364,14,1,2,4,1,1,4
4227,598,16,1,1,3,1,1,4
4227,598,16,1,2,4,1,1,4
9393,142,0,0,1,1,4,4,5
9393,142,0,0,2,1,5,4,5
6602,336,3,1,1,3,1,3,2
6602,336,3,1,2,2,1,4,4
8237,355,20,1,1,2,1,1,4
8237,355,20,1,2,2,1,1,4
1420,495,0,0,1,4,1,5,5
1420,495,0,0,2,4,1,4,5
9652,398,24,1,1,1,1,5,2
9652,398,24,1,2,1,1,1,4
1911,448,0,0,1,3,1,4,5
1911,448,0,0,2,4,1,5,5
3870,741,0,0,1,3,1,5,5
3870,741,0,0,2,3,1,4,5
3888,229,2,1,1,4,2,3,2
3888,229,2,1,2,3,2,5,4
470,716,7,1,1,5,1,3,4
470,716,7,1,2,5,1,3,4
4764,465,10,1,1,3,1,1,4
4764,465,10,1,2,4,1,1,4
8130,660,0,0,1,1,1,4,5
8130,660,0,0,2,2,1,5,5
4348,610,9,1,1,2,1,1,2
4348,610,9,1,2,4,1,2,4
11329,275,10,1,1,1,1,1,4
11329,275,10,1,2,1,1,1,2
7322,281,10,1,1,1,1,1,4
7322,281,10,1,2,2,1,1,4
11361,452,0,0,1,2,1,4,5
11361,452,0,0,2,1,1,4,5
7378,374,7,1,1,2,1,3,2
7378,374,7,1,2,2,1,2,4
10496,369,20,1,1,1,1,5,4
10496,369,20,1,2,1,1,1,4
7553,629,0,0,1,2,1,4,5
7553,629,0,0,2,1,1,5,5
5097,722,19,1,1,2,1,1,4
5097,722,19,1,2,4,1,1,4
744,629,0,0,1,5,1,5,5
744,629,0,0,2,4,1,5,5
4059,386,17,1,1,2,1,1,4
4059,386,17,1,2,3,1,1,4
10020,429,0,0,1,1,1,4,5
10020,429,0,0,2,1,1,5,5
6613,388,15,1,1,3,1,1,4
6613,388,15,1,2,3,1,1,4
800,707,3,1,1,4,1,3,4
800,707,3,1,2,5,1,4,4
402,700,3,1,1,5,1,4,4
402,700,3,1,2,5,1,4,2
4292,389,0,0,1,4,1,4,5
4292,389,0,0,2,3,1,4,5
258,485,8,1,1,5,1,2,2
258,485,8,1,2,5,1,2,4
1789,755,0,0,1,4,1,4,5
1789,755,0,0,2,4,1,4,5
8150,560,1,1,1,2,1,4,2
8150,560,1,1,2,2,1,4,4
7378,730,14,1,1,2,1,1,2
7378,730,14,1,2,2,1,1,2
3981,156,0,0,1,2,4,4,5
3981,156,0,0,2,4,5,5,5
3128,686,2,1,1,5,1,3,2
3128,686,2,1,2,3,1,4,2
4123,697,21,1,1,4,1,1,4
4123,697,21,1,2,4,1,1,4
734,535,0,0,1,4,1,4,5
734,535,0,0,2,5,1,5,5
2453,545,0,0,1,4,1,4,5
2453,545,0,0,2,5,1,5,5
7777,234,7,1,1,2,2,1,4
7777,234,7,1,2,2,2,2,4
538,408,0,0,1,5,1,4,5
538,408,0,0,2,4,1,5,5
2621,792,0,0,1,5,1,5,5
2621,792,0,0,2,4,1,4,5
10365,527,8,1,1,1,1,2,4
10365,527,8,1,2,1,1,2,4
8479,176,0,0,1,2,4,5,5
8479,176,0,0,2,1,3,5,5
8062,769,0,0,1,1,1,4,5
8062,769,0,0,2,2,1,5,5
2295,844,0,0,1,3,1,5,5
2295,844,0,0,2,5,1,4,5
4380,309,0,0,1,2,1,4,5
4380,309,0,0,2,4,1,4,5
1344,124,0,0,1,4,5,4,5
1344,124,0,0,2,4,4,5,5
1028,713,0,0,1,5,1,5,5
1028,713,0,0,2,4,1,5,5
8453,707,22,1,1,2,1,1,2
8453,707,22,1,2,2,1,1,2
2540,798,8,1,1,5,1,2,2
2540,798,8,1,2,4,1,2,4
1061,225,18,1,1,5,3,4,2
1061,225,18,1,2,5,2,1,2
277,501,0,0,1,5,1,4,5
277,501,0,0,2,5,1,4,5
11635,716,8,1,1,1,1,1,4
11635,716,8,1,2,1,1,2,4
7081,697,17,1,1,2,1,3,4
7081,697,17,1,2,2,1,1,2
